t,x,xdot,theta,thetadot,u,theta_ref,x_hat,theta_hat
12.74,0.0118727,0.0272927,-0.0126523,-0.062367,-1.95064,0.00345856,0.00514477,-0.0165497
12.75,0.0119526,-0.0112641,-0.0129019,0.012313,-1.42569,0.000892563,0.00707534,-0.0150749
12.76,0.0117005,-0.0391476,-0.0125128,0.0654372,-0.43457,0.000892563,0.0307146,-0.0100598
12.77,0.011269,-0.0471378,-0.0117918,0.078775,-0.10603,0.000892563,0.00931412,-0.00781667
12.78,0.0107905,-0.048564,-0.0110026,0.0791114,-0.446656,0.000892563,0.0115561,-0.00955378
12.79,0.0102637,-0.0568097,-0.010141,0.0932199,-1.67906,0.000892563,0.000476739,-0.0178
12.8,0.00953135,-0.0896327,-0.00889199,0.156541,1.01511,0.000927212,0.00732091,-0.00170308
12.81,0.00874033,-0.0685983,-0.00754796,0.11239,1.71011,0.000927212,0.00877723,0.00527227
12.82,0.00822823,-0.0338587,-0.00678049,0.0412457,-3.28499,0.000927212,0.0162835,-0.024917
12.83,0.00756384,-0.0989672,-0.00572435,0.169836,-3.02948,0.000927212,0.00659253,-0.027848
12.84,0.00627534,-0.158695,-0.00343703,0.287556,0.431677,0.000927212,0.0108704,-0.00851463
12.85,0.00473616,-0.149168,-0.00066446,0.267114,-0.158851,-0.00234641,-0.00483323,-0.00955795
12.86,0.00323251,-0.151578,0.00202605,0.271105,1.88917,-0.00234641,-0.00738415,0.00506524
12.87,0.00190874,-0.113226,0.00435152,0.194209,1.29034,-0.00234641,0.012762,0.00496907
12.88,0.000907268,-0.0871038,0.00603374,0.142391,1.34567,-0.00234641,-0.000232446,0.00791394
12.89,0.000171535,-0.0600747,0.00719116,0.0892255,2.16454,-0.00234641,-0.00471418,0.0157449
12.9,-0.000213085,-0.0168914,0.00765736,0.00416386,-0.505047,-0.00207298,-0.00497228,0.00117784
12.91,-0.000433562,-0.0271955,0.00780945,0.0262292,-0.472726,-0.00207298,0.00982159,0.000370451
12.92,-0.000753613,-0.0368082,0.00817509,0.0468865,0.968522,-0.00207298,0.0115791,0.00911744
12.93,-0.00102574,-0.0176363,0.00845957,0.0100787,1.39048,-0.00207298,0.00909809,0.0133
12.94,-0.00106457,0.00984608,0.00829373,-0.0431745,-0.278122,-0.00207298,-0.0112853,0.00401853
12.95,-0.00099582,0.00391281,0.00793008,-0.0295907,1.82079,-0.0011808,-0.00261145,0.0168796
12.96,-0.000776648,0.0398934,0.00728266,-0.0998163,0.738234,-0.0011808,0.00502905,0.0119645
12.97,-0.00030653,0.054125,0.00615086,-0.126554,-2.50731,-0.0011808,0.0176715,-0.00923011
12.98,-1.82216e-05,0.00358746,0.00539855,-0.0240965,-0.632322,-0.0011808,-0.00395203,-0.00114523
12.99,-4.66652e-05,-0.00926374,0.00529172,0.00268692,0.118271,-0.0011808,0.00470619,0.002712
13,-0.000128338,-0.0070727,0.00530182,-0.000659998,0.52633,-0.00104474,-0.002676,0.00547974
13.01,-0.000147421,0.00324754,0.00519724,-0.0202307,1.68046,-0.00104474,0.00162498,0.0138508
13.02,5.16672e-05,0.0365436,0.00466744,-0.0856553,-0.652828,-0.00104474,-0.00289064,0.000606999
13.03,0.000350043,0.0231486,0.00395068,-0.0577697,1.83024,-0.00104474,-0.00120472,0.0157587
13.04,0.000762832,0.0593825,0.00301547,-0.129209,-0.323658,-0.00104474,0.00416413,0.00383169
13.05,0.0013222,0.0525048,0.00179707,-0.114549,-0.532013,0.0017336,0.00725704,0.000487641
13.06,0.0017924,0.0415533,0.000764578,-0.0920297,-1.58521,0.0017336,-0.00924819,-0.00796272
13.07,0.00204844,0.0096877,0.000165027,-0.0280038,-0.540594,0.0017336,0.00875458,-0.00382918
13.08,0.00209105,-0.00115584,-6.00863e-06,-0.00624364,1.22268,0.0017336,0.00357128,0.00695749
13.09,0.00220155,0.0232363,-0.000312232,-0.0549418,-3.2772,0.0017336,0.00510908,-0.0212903
13.1,0.0021062,-0.0422476,-0.000206402,0.075916,-0.625637,0.0048797,0.0196849,-0.00977163
13.11,0.00162238,-0.0545123,0.000674023,0.100173,-0.447021,0.0048797,-0.00711488,-0.00942761
13.12,0.00103388,-0.0631868,0.00176161,0.117369,-1.3214,0.0048797,-0.0116896,-0.0157449
13.13,0.000271358,-0.0893026,0.00319635,0.169566,0.121403,0.0048797,0.00386226,-0.00785539
13.14,-0.000607896,-0.0865616,0.00486515,0.164279,3.74655,0.0048797,0.0104994,0.0169127
13.15,-0.00109826,-0.0115844,0.00576058,0.0150723,1.962,-0.000120297,-0.0111366,0.0125867
13.16,-0.0010191,0.0273831,0.00552712,-0.0616593,-0.276967,-0.00382455,-0.0139116,0.0018698
13.17,-0.00077472,0.0215013,0.00497568,-0.0486717,0.669386,-0.00382455,0.010472,0.00778053
13.18,-0.000494429,0.0345492,0.00436412,-0.0736296,-0.94852,-0.00382455,0.00328891,-0.00195754
13.19,-0.000245379,0.0152817,0.00382586,-0.0341064,0.703121,-0.00382455,-0.000180717,0.00758803
13.2,-2.35253e-05,0.0290799,0.00335111,-0.0608253,-0.666958,0.00117545,0.0126845,-0.00206816
13.21,0.000199281,0.0154969,0.00288287,-0.032886,1.66417,0.00297955,0.011928,0.0114884
13.22,0.000519409,0.048503,0.00222733,-0.0981524,-1.38475,0.00297955,0.00191635,-0.00674712
13.23,0.000864517,0.0205485,0.00152898,-0.0416351,-2.73543,0.00297955,-0.000571995,-0.0184103
13.24,0.000796105,-0.0341822,0.00166196,0.0680734,1.28015,0.00297955,0.000285683,0.00399605
13.25,0.000582631,-0.00853859,0.0020869,0.0170103,-0.337115,0.000950711,0.00614579,-0.00403972
13.26,0.000463404,-0.0153021,0.00232641,0.030882,-0.524017,0.000950711,-0.00222517,-0.00569166
13.27,0.000258013,-0.0257692,0.00274169,0.0521611,3.17574,0.000950711,0.018038,0.0183357
13.28,0.000317471,0.0376042,0.00263157,-0.0739988,-0.25558,0.000950711,0.00234713,0.000374474
13.29,0.000666519,0.0322149,0.00194917,-0.0625294,-2.56762,0.000950711,0.00366974,-0.0157543
13.3,0.000731147,-0.019242,0.00184121,0.0407772,2.45891,0.000166715,0.00341589,0.0139562
13.31,0.000784333,0.0298352,0.00175948,-0.056979,0.148526,0.000166715,0.0182787,0.00244869
13.32,0.00109641,0.032581,0.00116483,-0.0619707,-0.78842,0.000166715,0.00603739,-0.00375816
13.33,0.00134245,0.0166458,0.000706533,-0.0297585,-0.337226,0.000166715,0.00304607,-0.00210319
13.34,0.00147469,0.00980933,0.000478444,-0.0158903,1.07566,0.000166715,-0.00345479,0.00678184
13.35,0.00167983,0.0312011,0.000106375,-0.0584766,4.04524,-0.00159839,-0.00331257,0.0287857
13.36,0.00239484,0.111739,-0.00128262,-0.219144,-1.43403,-0.00159839,-0.0105424,-0.00177416
13.37,0.00336646,0.082623,-0.00318088,-0.160683,-1.46686,-0.00159839,0.00739536,-0.00480502
13.38,0.00404476,0.0530732,-0.00449293,-0.101876,-1.25185,-0.00159839,0.0124258,-0.00591979
13.39,0.00445005,0.0280121,-0.00526399,-0.0524437,-0.233994,-0.00159839,0.0147713,-0.00108064
13.4,0.00470713,0.023411,-0.00574678,-0.0441496,0.711133,0.00340161,0.0181124,0.00333122
13.41,0.00501276,0.0377049,-0.00633614,-0.0737057,-1.49565,0.00432613,0.00202203,-0.0108566
13.42,0.00524077,0.0079285,-0.00678057,-0.0152905,-0.522615,0.00432613,-0.00528394,-0.00696779
13.43,0.00526901,-0.00227147,-0.00683791,0.00379176,-0.736727,0.00432613,0.0189593,-0.00926305
13.44,0.00517415,-0.0166898,-0.00666259,0.0312376,1.25804,0.00432613,-0.00961819,0.00294679
13.45,0.00513456,0.00874855,-0.00661154,-0.0209485,-2.42312,-0.000673874,0.000906866,-0.0179401
13.46,0.00498121,-0.0393756,-0.00634604,0.0739175,-1.40256,-0.000681169,0.0128491,-0.0144504
13.47,0.00444969,-0.0669112,-0.00533891,0.127474,0.0981112,-0.000681169,-0.00414275,-0.00588144
13.48,0.00379312,-0.064413,-0.00409631,0.121111,0.241529,-0.000681169,0.0169665,-0.00397812
13.49,0.00317554,-0.0591156,-0.00294403,0.109416,-1.38191,-0.000681169,-0.00109074,-0.0137466
13.5,0.00244851,-0.0862754,-0.00158287,0.162797,1.35253,-0.00341571,-0.00983006,0.00392669
13.51,0.00172328,-0.0588045,-0.000233582,0.107205,0.392619,-0.00341571,0.0034823,0.000476115
13.52,0.00117596,-0.0506733,0.000755306,0.0906429,1.51559,-0.00341571,-0.00365166,0.00916166
13.53,0.000821646,-0.0202204,0.00135662,0.0297391,1.58237,-0.00341571,0.0107467,0.0123364
13.54,0.000777629,0.0113885,0.00133886,-0.0331977,-0.762598,-0.00341571,-0.00032817,-0.000771505
13.55,0.000814801,-0.00393897,0.00116194,-0.00223963,0.994655,0.00158429,0.0173164,0.00804743
13.56,0.000874549,0.015872,0.000942647,-0.0415706,-0.374734,0.00422881,0.00154954,-0.000823181
13.57,0.000995239,0.0082751,0.000604452,-0.0261069,-0.76712,0.00422881,0.00678642,-0.00465023
13.58,0.00100105,-0.00709781,0.000498072,0.00477993,1.77576,0.00422881,0.0086273,0.0106444
13.59,0.0011074,0.0283372,0.000192004,-0.0659015,-1.81013,0.00422881,9.88558e-05,-0.010968
13.6,0.00120928,-0.0079267,-0.000103249,0.00672848,0.597176,0.000914615,0.00644894,0.00291175
13.61,0.00118982,0.00402514,-0.000155664,-0.017178,-0.685127,0.000914615,-0.0118707,-0.00473503
13.62,0.00116158,-0.0096609,-0.0001905,0.0101682,2.99828,0.000914615,0.00575527,0.018723
13.63,0.00136454,0.0502014,-0.00068767,-0.109445,-2.75408,0.000914615,0.0136672,-0.0151452
13.64,0.00159044,-0.00496815,-0.00122954,0.000881287,0.0399996,0.000914615,0.00102238,-0.00105698
13.65,0.00154509,-0.00410195,-0.0012306,-0.00109152,0.687417,8.11475e-05,0.00349201,0.00364167
13.66,0.00157301,0.00967479,-0.00138045,-0.0288428,-4.03144,8.11475e-05,0.00330468,-0.0267034
13.67,0.00126731,-0.0707456,-0.000865737,0.131568,2.73146,8.11475e-05,-0.00520207,0.0123819
13.68,0.00083449,-0.0158733,-0.000101531,0.0214734,2.13412,8.11475e-05,-0.00470798,0.0130847
13.69,0.000889196,0.0267774,-0.000313651,-0.0637791,2.06582,8.11475e-05,0.00262707,0.015909
13.7,0.00136253,0.0678598,-0.00136152,-0.14572,-2.0456,0.00145717,0.00848455,-0.00914509
13.71,0.00183542,0.0267606,-0.00240693,-0.0635315,-1.46454,0.00145717,0.00629201,-0.00896295
13.72,0.00195657,-0.00250019,-0.00275108,-0.00540217,2.97397,0.00145717,-0.00547596,0.0182066
13.73,0.00222902,0.0569402,-0.003402,-0.124633,-0.394163,0.00145717,0.00803,0.000176312
13.74,0.00275824,0.0489185,-0.00456957,-0.108957,-2.00162,0.00145717,-0.00116249,-0.0115975
13.75,0.00304722,0.00891682,-0.00526202,-0.0296838,0.708094,-0.00310038,-0.00822579,0.00466512
13.76,0.00320783,0.0231965,-0.00570632,-0.0591541,-2.22171,-0.00310038,-0.00793867,-0.0134672
13.77,0.0032185,-0.0210229,-0.00586045,0.0281904,0.555845,-0.00310038,-0.00266579,0.00195352
13.78,0.0030654,-0.00960756,-0.00569884,0.00417354,-1.66092,-0.00310038,0.00234031,-0.0114623
13.79,0.00280484,-0.0424769,-0.00533412,0.0686892,-1.41795,-0.00310038,-0.014694,-0.0119153
13.8,0.00224062,-0.0703494,-0.00437483,0.12313,-1.36223,0.00189962,0.0112936,-0.0146931
13.81,0.00140376,-0.0970088,-0.00288315,0.175196,-2.13027,0.00248442,-0.0091557,-0.021614
13.82,0.000224022,-0.138915,-0.000717695,0.257868,0.278818,0.00248442,0.00930094,-0.00816184
13.83,-0.00113363,-0.132637,0.00179359,0.244524,0.771935,0.00248442,0.00499611,-0.00362398
13.84,-0.00237993,-0.116653,0.00407705,0.21232,0.929716,0.00248442,-0.0181273,-0.000730072
13.85,-0.0034515,-0.0976904,0.00601143,0.1747,2.05782,-0.00251558,-0.00723369,0.0103284
13.86,-0.00422169,-0.0563954,0.00734879,0.0929569,1.15682,-0.00268203,-0.0143849,0.00808208
13.87,-0.00467021,-0.033333,0.00805357,0.0480986,0.174151,-0.00268203,-0.0103863,0.00350164
13.88,-0.00498692,-0.0300156,0.00850854,0.0429255,2.46204,-0.00268203,0.00111538,0.0190502
13.89,-0.00504225,0.0189066,0.00845636,-0.0532185,1.45566,-0.00268203,0.00034237,0.0159935
13.9,-0.00471006,0.0475111,0.00764728,-0.108549,0.512444,-0.00427802,-0.0144428,0.0119931
13.91,-0.00418655,0.0571894,0.00647417,-0.1261,-2.85524,-0.00427802,-0.00557672,-0.0101766
13.92,-0.00390246,-0.000313294,0.00579634,-0.00967099,0.0190707,-0.00427802,-0.00183588,0.00424659
13.93,-0.00390484,-0.000162898,0.00570395,-0.00881189,-1.76916,-0.00427802,0.000979105,-0.00762909
13.94,-0.00408421,-0.035681,0.00597665,0.0632586,1.98039,-0.00427802,-0.00599024,0.0147595
13.95,-0.0042436,0.00376579,0.00621974,-0.0145123,1.4998,0.000721982,0.00597985,0.0131251
13.96,-0.00405756,0.0334186,0.00578446,-0.0724756,0.35751,0.00164032,-0.0110384,0.00699806
13.97,-0.00368969,0.0401538,0.00499914,-0.0846065,0.00977755,0.00164032,-0.0223305,0.00451449
13.98,-0.0032892,0.0399499,0.0041613,-0.083002,0.273504,0.00164032,-0.0260015,0.00561053
13.99,-0.00286425,0.0450412,0.00328571,-0.0921406,0.448089,0.00164032,-0.0128834,0.00657657
14,-0.00237092,0.0536244,0.00228311,-0.1084,-0.993345,0.000682188,0.00303833,-0.00263085
14.01,-0.00193567,0.0334498,0.0014047,-0.0673828,0.228023,0.000682188,4.53217e-05,0.00352069
14.02,-0.00157955,0.0377754,0.000690026,-0.0755722,0.235884,0.000682188,0.00112107,0.00361282
14.03,-0.00117936,0.0422643,-0.00010875,-0.0842063,-0.0249497,0.000682188,0.00477092,0.0019209
14.04,-0.00076027,0.0415588,-0.000942583,-0.0826007,1.29629,0.000682188,-0.00313939,0.0103845
14.05,-0.000216166,0.067246,-0.00202508,-0.133871,-0.677948,-0.00187735,-0.00632346,-0.000272908
14.06,0.000387281,0.0534637,-0.00322594,-0.106397,1.81334,-0.00187735,0.0208888,0.0150681
14.07,0.00110219,0.0894944,-0.00465168,-0.178709,-0.315034,-0.00187735,0.0165742,0.0034429
14.08,0.00196429,0.0829421,-0.00637509,-0.166071,-1.78321,-0.00187735,0.0112454,-0.00721898
14.09,0.0026148,0.0472026,-0.00768219,-0.0955163,0.34832,-0.00187735,0.0137918,0.00403924
14.1,0.00312188,0.0542129,-0.00871351,-0.110773,-1.14093,-0.00265269,-0.0100091,-0.00509679
14.11,0.00355042,0.0315206,-0.00960121,-0.0668747,0.178726,-0.00265269,0.0115919,0.00202656
14.12,0.00388452,0.0353002,-0.0103161,-0.0761286,-2.11038,-0.00265269,0.0108461,-0.0127674
14.13,0.00402795,-0.00657404,-0.0106677,0.00567107,-1.96108,-0.00265269,-0.000886113,-0.0147485
14.14,0.00376868,-0.0452472,-0.0102349,0.0807979,1.41892,-0.00265269,-0.00439239,0.00536036
14.15,0.00346099,-0.0163215,-0.00972736,0.0208216,-1.42415,0.00026838,-8.74706e-05,-0.0117148
14.16,0.0031579,-0.0442744,-0.00924952,0.0746856,-0.0369017,0.00026838,0.0195159,-0.00435944
14.17,0.00271438,-0.0444343,-0.00851126,0.0730016,-1.37685,0.00026838,-0.00511763,-0.0129199
14.18,0.00213535,-0.0713526,-0.00752156,0.124903,0.942576,0.00026838,0.00736323,0.000889025
14.19,0.00151918,-0.0519075,-0.00647621,0.0842754,-1.30914,0.00026838,-0.00708928,-0.0121564
14.2,0.000871965,-0.0775191,-0.00538502,0.133937,1.31468,0.00130257,0.00396394,0.00340269
14.21,0.000231002,-0.050705,-0.00432104,0.0789878,1.54062,0.00130257,-0.00258067,0.00730764
14.22,-0.00012017,-0.0195606,-0.00384798,0.0157404,-0.412801,0.00130257,0.00077109,-0.00324824
14.23,-0.000355796,-0.0275589,-0.00361462,0.0309197,-0.0847913,0.00130257,-0.00612572,-0.00176266
14.24,-0.000638503,-0.0289834,-0.00329519,0.0329769,-1.8194,0.00130257,0.00900333,-0.013464
14.25,-0.00110864,-0.0650161,-0.00260889,0.104207,-0.0187902,-0.00222284,-0.00868999,-0.00297665
14.26,-0.00175857,-0.0649759,-0.00157137,0.103346,0.589755,-0.00222284,0.000506627,0.00161628
14.27,-0.00234755,-0.0528374,-0.000662378,0.0785297,-0.365818,-0.00222284,0.000452344,-0.00337624
14.28,-0.00291103,-0.0598577,0.000191265,0.0922171,0.516913,-0.00222284,-0.0211535,0.00231783
14.29,-0.00345658,-0.0492671,0.00100633,0.0708658,-1.34928,-0.00222284,-0.00249001,-0.00898535
14.3,-0.00408295,-0.0759894,0.00198207,0.124246,3.61943,-9.33275e-05,-0.00155046,0.0216765
14.31,-0.00448004,-0.0034976,0.0024998,-0.0204594,-1.66143,-9.33275e-05,0.00377613,-0.0078842
14.32,-0.00468135,-0.0367347,0.00263027,0.0464599,1.12171,-9.33275e-05,-0.0133961,0.00786441
14.33,-0.00493636,-0.0142906,0.00287234,0.00203191,-0.338155,-9.33275e-05,0.00299513,-0.000238785
14.34,-0.0051133,-0.0210903,0.00296342,0.0161684,0.59107,-9.33275e-05,0.00204413,0.0052415
14.35,-0.00526531,-0.00932266,0.00301011,-0.0067944,3.26087,0.00126872,0.00359579,0.0233276
14.36,-0.00503344,0.0556426,0.00229569,-0.135928,-2.54765,0.00126872,-0.0175283,-0.0108824
14.37,-0.00473329,0.00443926,0.00145266,-0.0328701,-0.288347,0.00126872,-0.0206369,-0.000413641
14.38,-0.00471815,-0.00140419,0.0011843,-0.0208309,-1.93312,0.00126872,-0.00218549,-0.0121146
14.39,-0.00492543,-0.0400183,0.00136354,0.0565703,2.63913,0.00126872,0.0183982,0.0152764
14.4,-0.00506146,0.0127639,0.00140199,-0.0487195,2.10957,-0.00204026,-0.00824466,0.0168754
14.41,-0.0047239,0.0547158,0.000497475,-0.1321,-2.85348,-0.00204026,0.00876846,-0.0131721
14.42,-0.00446317,-0.0025126,-0.000248854,-0.0173715,-3.19531,-0.00204026,-0.0155076,-0.0201017
14.43,-0.00480722,-0.0662432,0.000214638,0.1099,1.09453,-0.00204026,-0.0304294,0.00385677
14.44,-0.00535879,-0.0440963,0.00109075,0.0654285,-0.410459,-0.00204026,-0.010806,-0.00394605
14.45,-0.00583987,-0.0521172,0.0018253,0.081491,-1.7783,-0.00289001,-0.0121911,-0.0130287
14.46,-0.00653764,-0.0874126,0.00299364,0.152125,0.804788,-0.00289001,-0.0257197,0.00200883
14.47,-0.00732982,-0.0710479,0.00435189,0.119636,2.80088,-0.00289001,-0.00110174,0.0172024
14.48,-0.00775979,-0.015,0.00499032,0.00824724,1.58087,-0.00289001,-0.0180039,0.0137029
14.49,-0.00775263,0.0164048,0.00476357,-0.0535146,-0.412809,-0.00289001,-0.0206577,0.00272335
14.5,-0.00763121,0.00789097,0.00431903,-0.0354412,0.7129,4.13874e-06,-0.00238236,0.00836452
14.51,-0.00748224,0.0218937,0.00382938,-0.0624687,-0.758136,4.13874e-06,-0.00365411,-0.000788012
14.52,-0.00734035,0.00650112,0.00336329,-0.0308175,0.327106,4.13874e-06,-0.0148152,0.00484929
14.53,-0.00724356,0.0128532,0.00299537,-0.0427651,-1.2496,4.13874e-06,-0.00752077,-0.00547447
14.54,-0.00724074,-0.0122646,0.00282243,0.00809392,2.39769,4.13874e-06,-0.0138175,0.0166717
14.55,-0.00712431,0.0355083,0.00242838,-0.0867807,-0.804317,-0.00174196,-0.00877875,-0.000617629
14.56,-0.00685096,0.0191822,0.0017275,-0.0534765,-2.93659,-0.00174196,0.0001553,-0.016358
14.57,-0.00695316,-0.0395697,0.00178265,0.0643322,-0.706821,-0.00174196,-0.0157728,-0.0060075
14.58,-0.00741879,-0.0535481,0.00256649,0.0924307,1.65224,-0.00174196,0.0107978,0.00900988
14.59,-0.0077885,-0.0204276,0.00316076,0.0265497,-3.05438,-0.00174196,-0.0186936,-0.0195035
14.6,-0.00829781,-0.0813855,0.00403841,0.148837,0.834194,-0.000869255,-0.00604615,0.00170255
14.61,-0.00902712,-0.0645008,0.00535966,0.115522,0.740957,-0.000869255,-0.0145688,0.00284214
14.62,-0.00959759,-0.0496123,0.00636951,0.0865394,0.292689,-0.000869255,-0.0104541,0.00128105
14.63,-0.0100645,-0.0437797,0.00718151,0.0759142,-1.62776,-0.000869255,-0.000970295,-0.0109173
14.64,-0.0106651,-0.0763165,0.00827183,0.1421,1.69009,-0.000869255,-0.0268508,0.00889412
14.65,-0.0112592,-0.0425477,0.00936115,0.075915,1.51239,-0.00108711,-0.0070285,0.0106462
14.66,-0.0115345,-0.0125355,0.00982826,0.0176167,1.46485,-0.00108711,-0.015002,0.012628
14.67,-0.0115152,0.0163602,0.00972489,-0.0382099,-1.15255,-0.00108711,-0.00313309,-0.00284845
14.68,-0.011469,-0.00709509,0.0095874,0.0106323,0.576985,-0.00108711,-0.0183805,0.00655784
14.69,-0.0114841,0.00407394,0.00959128,-0.0098233,0.0885379,-0.00108711,-0.00868517,0.00397586
14.7,-0.0114365,0.00544432,0.00948889,-0.0106574,0.636575,-0.00186995,-0.0102043,0.00776616
14.71,-0.0113205,0.0177449,0.00926879,-0.0333369,-0.241783,-0.00186995,-0.0344042,0.00266992
14.72,-0.0111694,0.0124721,0.00899772,-0.0209068,2.00077,-0.00186995,-0.0113454,0.0169941
14.73,-0.0108471,0.0519714,0.00840288,-0.0979721,-0.591804,-0.00186995,-0.00487707,0.00247596
14.74,-0.0103894,0.0395803,0.00755676,-0.0713289,-1.17381,-0.00186995,0.00235177,-0.00278653
14.75,-0.0101132,0.0156754,0.00709095,-0.0219266,-0.441153,-0.00523308,-0.023347,0.00112781
14.76,-0.0100023,0.0065246,0.00697045,-0.00220764,1.92068,-0.00523308,0.00119198,0.0163492
14.77,-0.00974681,0.0445392,0.00657517,-0.0767543,0.771943,-0.00523308,-0.00715031,0.011724
14.78,-0.00922675,0.0594642,0.00566602,-0.105075,0.304497,-0.00523308,-0.00852491,0.0096019
14.79,-0.00860432,0.0650258,0.00456681,-0.114801,2.35278,-0.00523308,-0.0231916,0.0234483
14.8,-0.00772172,0.111463,0.00296074,-0.206348,-1.01069,-0.00208432,-0.0133506,0.00318012
14.81,-0.00671138,0.0906348,0.00111154,-0.163639,-1.12979,-0.00208432,-0.0143307,1.84008e-05
14.82,-0.00592032,0.0676079,-0.000291042,-0.117012,0.978238,-0.00208432,0.00368378,0.0117908
14.83,-0.00514822,0.0868034,-0.00165158,-0.155101,-1.04007,-0.00208432,6.39064e-05,-0.000569219
14.84,-0.00438587,0.0656937,-0.00299079,-0.112865,-0.829741,-0.00208432,-0.00824454,-0.00118345
14.85,-0.00381282,0.0489381,-0.00395313,-0.0796967,-1.18242,0.00291568,0.00771894,-0.0066821
14.86,-0.00344191,0.0252688,-0.00451611,-0.0329951,-0.829048,0.00365911,-0.0109719,-0.0067832
14.87,-0.0032717,0.00878922,-0.00468522,-0.000882803,-0.217267,0.00365911,-0.000743925,-0.00419987
14.88,-0.00320476,0.00460253,-0.00465676,0.00656361,0.798977,0.00365911,0.00840524,0.00215236
14.89,-0.00307814,0.0207076,-0.0047568,-0.0265275,1.71744,0.00365911,0.00014312,0.00940524
14.9,-0.00269918,0.0550568,-0.00536976,-0.0959873,-3.13698,0.00119207,0.000272035,-0.0197703
14.91,-0.00246209,-0.00757976,-0.00570719,0.0282985,-0.12059,0.00119207,0.00867204,-0.00456783
14.92,-0.00254858,-0.00971767,-0.00540884,0.0313779,1.89639,0.00119207,0.0152433,0.00898584
14.93,-0.0024551,0.0283781,-0.00548172,-0.0458412,0.626256,0.00119207,-0.0190375,0.00360158
14.94,-0.00210844,0.0409479,-0.00607047,-0.0718979,-0.725591,0.00119207,0.00459262,-0.00455168
14.95,-0.00177123,0.0265102,-0.00664995,-0.0440673,-2.48066,0.00411699,0.0119685,-0.0184663
14.96,-0.00175312,-0.0228431,-0.00660304,0.0533057,-2.32567,0.00411699,-0.000189615,-0.0213512
14.97,-0.0022118,-0.0688596,-0.00561719,0.143772,-0.526013,0.00411699,-0.00943208,-0.0126067
14.98,-0.00295002,-0.0787847,-0.00408793,0.162122,2.55871,0.00411699,-0.0085934,0.00773247
14.99,-0.0034796,-0.0271852,-0.00298907,0.0578547,0.962867,0.00411699,-0.00271343,0.00146294
15,-0.00365404,-0.00772255,-0.00260892,0.0182517,-2.50807,0.000769691,0.00124125,-0.0190412
15.01,-0.00398091,-0.0576124,-0.00193043,0.117328,3.77831,0.000769691,-0.00771958,0.0193247
15.02,-0.004178,0.0181247,-0.00151806,-0.0346066,2.02569,0.000769691,0.00942766,0.0138041
15.03,-0.0037947,0.058503,-0.00226879,-0.115453,-0.329797,0.000769691,0.00862406,0.000983094
15.04,-0.00324365,0.0517197,-0.00335596,-0.102051,-2.94475,0.000769691,0.00776887,-0.0173776
15.05,-0.00302109,-0.00715115,-0.00378962,0.0151249,1.52052,-0.00183901,-0.00813788,0.00856192
15.06,-0.00293989,0.023365,-0.00394741,-0.0465987,-3.44197,-0.00183901,-0.00366394,-0.0218894
